Tenure,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,PreferredLoginDevice_0,PreferredLoginDevice_1,PreferredLoginDevice_2,PreferredPaymentMode_0,PreferredPaymentMode_1,PreferredPaymentMode_2,PreferredPaymentMode_3,PreferredPaymentMode_4,PreferedOrderCat_0,PreferedOrderCat_1,PreferedOrderCat_2,PreferedOrderCat_3,PreferedOrderCat_4,Churn
0.0,1,14.0,1,2.2188295762130807,3,3,2,0,12.78117042378692,1.0,1.2188295762130807,2.0,124.24862609562499,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15.300528783714816,1,15.349735608142593,0,2.825132195928704,4,3,3,0,16.34973560814259,6.60105756742963,7.8251321959287035,7.8251321959287035,174.78246842267185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,3,7.0,0,4.0,4,3,3,0,16.50454789653902,2.0,2.0,4.009095793078036,155.56832533685932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,3,6.772697819696631,0,3.0,3,4,1,0,14.068255450758423,1.0,1.0,3.227302180303369,131.3979782551442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
14.350373297259278,3,32.19950227032096,1,2.4501244324197597,3,5,5,1,13.0,2.0,2.0,0.9002488648395193,206.71249480437578,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
9.0,1,14.226964694365364,1,2.773035305634636,3,3,2,0,12.453929388730728,0.22696469436536415,1.0,0.0,119.2987397515765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.77426358709809,3,8.0,0,2.8893909161288445,5,3,2,0,15.889390916128844,1.442436335484623,1.5530454193557786,10.778781832257689,289.3693187463245,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.0,2,16.901239313459516,0,3.450619656729758,5,4,3,0,14.901239313459516,2.549380343270242,2.549380343270242,2.0987606865404844,151.8790085492324,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.11754055954390019,2,12.2350811190878,0,3.0,4,3,5,1,17.5298377618244,5.8824594404561,7.1175405595439,7.1175405595439,161.3285899367188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.8943065200937259,1,19.682919560281178,0,3.0,5,4,6,0,15.894306520093727,1.894306520093726,2.788613040187452,0.8943065200937259,148.28869778165435,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1,28.035174186999605,1,3.0117247289998685,4,2,3,0,20.97655054200026,1.9882752710001315,2.0,1.0,148.76566185027005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,3,22.0,0,3.0,3,5,3,1,20.0,0.44327308744361826,1.0,0.0,185.64,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4.808676718423579,2,26.90433835921179,0,4.0,4,3,3,0,22.856507538817684,1.0478308203941054,2.0,2.9043383592117893,156.18619623283834,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,17.0,0,3.961978151762545,5,4,7,0,21.0,2.0,2.038021848237455,1.0760436964749098,149.12402828460478,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0,1,31.0,1,3.0,3,1,2,1,24.0,0.7462072574818386,1.0,1.0,127.94999999999999,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
9.0,1,22.0,1,2.0,5,5,2,1,23.0,1.0228933973889576,3.0,0.0,123.07,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1,14.604261116255175,0,3.0,3,3,2,0,15.197869441872413,1.604261116255175,1.8021305581275875,2.0,127.70493199629627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.894632466047194,2,29.894632466047195,0,2.8946324660471943,4,5,3,0,14.105367533952807,1.894632466047194,3.683897398141582,10.051692194424746,198.4801189887062,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.03557086703554835,1,14.035570867035549,1,3.035570867035548,4,3,2,0,11.071141734071096,1.0355708670355483,1.0355708670355483,1.9644291329644517,140.03761909819752,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
9.0,1,9.474262131657264,1,2.4914207105524215,3,5,7,0,15.474262131657264,1.0,1.0,1.017158578895157,120.73942346185906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1.0,2,27.38759523148277,0,3.6124047685172305,4,4,2,1,12.77519046296554,1.0,2.0,3.449619074068922,146.37534928749966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,3,31.0,1,3.5380530633290443,4,2,3,0,16.385840810012866,2.0,2.0,1.0,136.05527432709886,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
20.97476522661082,1,14.04205795564863,0,2.9915884088702738,4,4,8,1,15.016823182259452,2.0,5.966353635481096,3.0420579556486302,225.17984558670986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2,26.05850008465866,1,3.0,4,3,3,0,19.05850008465866,1.0292500423293298,2.0,1.0,149.11946998476142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,3,25.0,0,4.0,4,3,2,1,19.0,1.1730538309804217,4.0,3.0,171.14,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0.0,2,15.216157323232327,1,2.783842676767674,3,5,3,0,12.648471969696978,0.7838426767676738,1.7838426767676738,3.296943939393957,143.59578580555555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.064524080770671,1,29.64515863974311,1,3.3548413602568905,5,3,4,1,13.64515863974311,2.0,2.0,1.6451586397431095,185.80646391159198,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.115083488160598,1,7.0,0,3.0,4,4,3,1,12.587869069737229,2.0,3.0,3.5878690697372284,148.2551476278949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1,14.0,0,2.0,3,1,2,1,13.450383956281076,0.0,1.0,1.4503839562810756,123.59274658885448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.6778621743806403,1,25.33893108719032,0,4.0,4,1,3,0,20.50839663078548,1.8305344564048398,2.0,1.3389310871903202,152.68751097987038,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
9.0,1,12.0,1,3.0,1,5,2,1,21.06871283251827,0.0,1.0,0.13742566503653553,116.33432456948621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,31.0,1,4.0,5,1,3,1,22.454218684690673,1.5757031141151119,2.0,1.0,148.96994608297396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,7.165235326918538,0,3.0,4,3,2,0,14.917382336540731,1.0,2.0,5.752147009622194,145.5684335271157,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,1,25.573287932867558,1,3.0,4,3,3,0,22.456027240279465,1.5146575865735117,2.9706848268529766,1.0,148.43026031060145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,30.191206592049884,0,4.0,4,5,3,0,13.808793407950116,2.0,2.0,3.0,212.06026330192984,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,1,21.652545226308185,1,3.0,4,1,7,0,13.782484924563938,1.217515075436062,2.0,4.782484924563938,149.20991459794914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,1,7.45568483508622,0,3.22784241754311,4,5,3,1,12.22784241754311,1.22784241754311,2.0,1.0,147.63178607701937,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1.0,1,16.97599084959879,0,3.0,4,4,3,0,14.0,1.0,2.0,1.0,139.07956934615595,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
10.0,3,17.0,0,4.0,4,4,7,0,22.0,1.3326496019535716,2.0,8.0,198.14,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
7.0,1,15.979144601205194,1,3.0,3,3,2,1,11.010427699397404,1.010427699397403,1.010427699397403,2.010427699397403,129.29805946557943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1,14.0,0,2.0,4,4,2,1,11.51082696937044,0.0,1.0,0.2554134846852195,123.36878943927965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
9.0,1,13.739286700080083,1,3.0,3,3,2,0,12.521426599839833,0.0,1.0,0.7821398997597496,119.72306884579018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,2,17.0,0,2.0692543062858597,1,3,8,0,12.20776291885758,1.0,1.0,1.8614913874282801,147.1184780144001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.080346963848142,3,14.799132590379646,0,3.0,4,4,7,0,18.04017348192407,2.0,2.0,2.919653036151858,178.2246473359068,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1,14.0,0,2.0,3,3,1,0,18.56523411627223,1.0434894108481525,1.5217447054240762,2.0,125.27914175201087,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8.062331376346938,1,8.895814597371881,1,2.0,3,2,2,0,13.937668623653062,1.0,1.0,0.0,113.86869041964258,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
9.0,1,14.711137986221487,0,3.0,3,4,2,1,23.711137986221487,0.0,1.0,0.0,117.75868400111285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.12523357043282712,1,20.499065718268692,1,2.125233570432827,3,3,8,0,12.751401422596963,0.12523357043282712,2.6261678521641354,6.4990657182686915,235.0931220937201,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
14.256638900937862,1,14.0,0,3.0,3,2,8,0,11.0,3.6283194504689305,5.205311120750289,5.153983340562717,122.63580558524912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5.253522981857489,1,16.860433652856827,0,2.0,3,2,2,0,15.0,1.4558265388572686,13.974390287571145,8.113956634714317,295.7918699041429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1.0,1,22.48601550297754,1,3.5139844970224603,4,3,3,0,13.48601550297754,2.0,2.5139844970224603,3.0,149.94814325794323,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.9202971812194077,3,16.239108456341775,1,2.9202971812194076,3,5,3,0,19.760891543658225,1.8405943624388155,1.9202971812194076,1.0797028187805924,142.85456939329507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,2,15.0,0,3.0,4,3,2,0,13.958463716331575,1.0,2.0,2.0,127.51373826553015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,3,20.0,0,3.6164997268950834,4,4,7,0,13.232999453790168,2.2329994537901667,2.6164997268950834,2.2329994537901667,184.92488399224285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1,7.0,1,4.0,4,1,4,1,17.0,2.6867231260523834,3.0,1.0,147.93,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1.0,1,9.0,1,3.0437356258799695,5,1,7,1,14.0,1.9562643741200305,3.0,3.0,159.7528379147703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1,10.0,1,3.0,3,5,2,0,19.0,1.0,1.0,0.0,129.73,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
1.0,3,28.0,1,3.0,5,4,3,1,14.0,1.5985315756843657,2.0,1.0,146.21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
7.0,1,14.0,1,2.0,3,4,2,0,12.0,1.0,1.9049883010076953,2.9049883010076956,123.43900233979845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.3759928899413114,1,7.751985779882623,1,3.0,4,2,9,0,13.872021330176066,2.248014220117377,2.6240071100586886,3.751985779882623,173.1256751651601,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
10.24954029770922,1,6.550091940458156,1,2.550091940458156,3,3,3,1,13.449908059541844,1.550091940458156,2.100183880916312,2.200367761832624,147.9071048121223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,11.0,1,3.611347201370153,5,3,7,0,17.0,1.3886527986298471,2.0,3.0,163.94,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
0.16368380146530148,2,29.654735205861208,0,2.1636838014653015,3,5,9,0,15.163683801465302,1.1636838014653015,1.1636838014653015,2.0,198.26582413695164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10.904834769943573,2,14.82137392254232,0,4.0,4,3,3,1,12.0,4.178626077457681,6.357252154915361,6.631043462429467,152.31935357411464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,10.358412335757116,1,4.0,4,4,6,0,13.856635065697153,2.0,2.0,3.0,165.2798933637964,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
3.3240177244136446,2,12.64803544882729,1,3.3240177244136446,4,2,5,0,15.0,1.0,2.0,1.9720531732409339,146.11921417953093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17.519760806600566,1,12.51185648396034,1,3.5039521613201137,4,3,10,0,12.496047838679887,4.5197608066005674,6.527665129240794,8.503952161320113,148.99517836318947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,30.898280880104853,1,4.0,4,4,3,0,13.012714889986894,1.0127148899868934,2.0,2.974570220026213,212.14866946717353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,2,15.0,0,3.0,4,3,2,0,13.01516919902106,1.0,2.0,2.0,127.5986347720881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0,1,7.0,0,3.3285450651053567,5,4,2,0,17.971270390632142,2.0,2.0,1.0,150.06964287356448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.31692247734494494,2,6.63384495468989,0,2.6338449546898897,3,3,5,0,11.316922477344946,1.3169224773449448,9.098465135930331,7.316922477344945,203.988803975203,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1.0,2,12.241462680004323,0,3.0,4,3,3,1,14.362194020006486,1.0,2.0,1.2414626800043236,153.55225596900075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,21.96627351883273,0,3.741568379708182,5,3,3,1,23.516863240583636,4.741568379708182,7.0,8.0,165.90081732633183,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10.0,3,15.544016579182752,1,2.5440165791827516,4,1,6,0,11.544016579182752,1.0,9.103850787355235,3.0,227.51034363077866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1,21.27214152745965,0,2.6360707637298253,4,4,2,1,22.72785847254035,0.3639292362701749,4.180353818649126,5.180353818649126,138.5494845441645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,8.105316857268642,1,3.7789366285462718,4,3,2,1,14.77893662854627,2.2210633714537282,2.2210633714537282,3.0,161.66112685649873,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
14.762370066806556,2,8.21602721199404,0,2.0,4,1,2,0,15.0,2.956794557601192,6.194424490794637,8.978397278800596,298.38519183640176,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1.0,1,23.496383811957994,0,3.2518080940210026,4,3,2,0,12.251808094021003,1.2518080940210026,2.2518080940210026,1.503616188042005,152.08013139683248,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.44218677448893007,2,11.768747097955721,0,2.4421867744889303,4,2,3,1,12.88437354897786,6.115626451022139,7.44218677448893,5.76874709795572,158.32864054519376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19.1805945981753,1,14.0,1,2.819405401824699,3,1,2,0,17.444756785402408,0.0,1.0,0.0,125.67495783397068,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.053858206998026126,2,24.0,0,3.0538582069980262,3,3,1,0,17.784567172007897,2.9461417930019738,2.9461417930019738,1.9461417930019738,146.1917038787181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,1,21.0,1,3.0,5,4,3,1,25.0,2.0,2.0,3.0,162.43,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1.0,1,18.246812664086598,0,4.0,4,4,3,1,15.012749343653612,1.246812664086597,2.0,1.0,150.7902092355264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1.0,1,17.0,0,3.730668701697975,5,4,6,0,21.0,2.0,2.269331298302025,1.5386625966040501,149.63522216924747,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.5395562204955051,1,14.460443779504494,0,3.0,3,3,3,0,17.0,0.5395562204955051,1.5395562204955051,4.8417751180179796,153.6758224881982,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.27205282326925684,2,10.0,1,2.5441056465385135,4,2,2,1,12.0,7.816158469807771,7.816158469807771,5.088211293077027,158.33441056465384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,1,14.0,1,2.0,3,1,6,0,12.892056285353537,0.10794371464646435,1.0,3.8920562853535356,124.28551883689396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,1,14.0,0,2.0,1,2,4,1,13.685298016115873,0.0,1.0,3.3147019838841265,124.33258807935536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0918708877100447,3,28.632516449159823,0,2.1837417754200894,4,4,2,0,13.551225326260269,1.0,3.0918708877100447,9.356903786029687,173.1560466292837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.034870257873004,1,13.930259484253993,1,4.0,4,5,5,0,15.10461077361901,1.0348702578730036,2.0,3.8953892263809897,146.63942654785492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8.02321173987012,1,13.48839413006494,1,2.5116058699350603,3,5,4,0,13.02321173987012,0.4883941300649396,1.0,2.5116058699350603,122.61725249492729,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0.0,1,14.0,0,2.8493238922901227,3,1,2,1,11.0,0.8493238922901226,1.0,0.0,124.85467482888865,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
9.0,3,16.97284909189936,1,2.6576163639664534,3,5,2,0,18.342383636033546,1.0,1.0,0.0,119.4980077644385,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,2,15.0,0,3.0,4,3,2,0,13.826832898590522,1.4134164492952614,2.0,2.0,127.52558503912684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,3,30.0,1,2.0,1,5,2,0,17.0,0.24181498892346265,1.0,0.0,110.91,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
17.973695144306436,3,9.513152427846782,1,3.0,3,1,7,0,17.51315242784678,3.2828810696169537,7.743423786076609,4.769728641770172,178.61668904143784,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13.283583537361316,3,9.0,0,3.388059494662669,6,2,3,0,15.611940505337332,4.447762021349324,5.059702526686655,10.776118989325338,319.48791255949413,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.0,1,8.788138574883014,1,4.0,4,3,3,0,12.317792137675479,2.0,2.0,1.211861425116986,160.1095302457683,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0.8484306284123264,1,8.0,0,3.696861256824653,2,4,3,0,12.0,2.0,4.5452918852369795,7.090583770473959,199.40088794508083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,2,24.37502768258223,0,3.0,1,4,1,0,16.531215396772218,1.0,1.0,0.0,129.47280606379962,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.42282721671244994,1,30.0,0,3.0,4,5,2,0,12.8456544334249,0.8456544334248999,2.2684816501373497,9.8456544334249,191.9302951941767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,2,15.0,0,3.0,4,3,2,0,13.245723116977192,1.0,2.0,2.0,127.57788491947204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.0,2,15.0,0,3.0,3,3,2,0,14.132398975490457,1.5661994877452283,2.0,2.0,127.49808409220584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.8391518260422538,1,9.517455478126761,1,3.678303652084508,4,4,7,0,14.160848173957746,1.6783036520845076,1.839151826042254,2.5174554781267613,165.63813027487382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,2,11.90629627604277,1,2.0,3,1,2,0,16.977619073659298,0.441957674851033,1.0,0.0,110.90281111171872,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7.3057699517913886,1,14.37649556626858,0,2.0,3,3,2,0,11.81175221686571,0.0,1.0,0.18824778313429014,112.1356155865016,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1.0,2,18.74171206151293,0,3.25828793848707,3,4,3,0,16.0,1.25828793848707,2.0,1.0,151.860385991355,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.8814507796750214,1,35.64435233902506,1,3.762901559350043,4,3,2,0,12.711295321949873,1.2370984406499572,2.5927461016248934,5.237098440649957,159.59320829426053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,3,15.166293708253397,0,3.0,4,2,2,0,15.555804194497735,1.2779020972488677,2.0,2.4441958055022646,148.30781258722968,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0.0,1,10.418138398196675,1,2.193953867267775,3,3,2,0,12.612092265464451,0.0,1.806046132732225,1.6120922654644503,134.49533970159783,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.1201835140580614,2,30.759632971883878,1,3.8798164859419386,5,2,2,0,14.759632971883878,1.7596329718838775,1.8798164859419386,1.2403670281161225,136.52372485020607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,3,7.315120625556046,0,3.0,4,1,7,0,15.712198436109885,0.34243968722197693,1.0,0.6848793744439539,127.9013659530833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.31092893000755417,1,20.62185786001511,0,2.310928930007554,3,1,3,1,12.932786790022663,1.6890710699924458,5.756284279969783,5.756284279969783,176.73329495912924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.0,3,30.0,1,3.0,3,5,7,1,13.0,0.5153038988549816,2.0,2.0,204.48,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
7.0,2,6.0,1,3.0,4,5,10,0,14.0,2.0,3.0,6.0,204.82,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1.2299564806822647,1,31.310130557953205,1,3.0,3,4,1,0,12.229956480682265,0.38502175965886765,1.0,3.3850217596588674,137.40365752144982,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1.0,3,13.0,0,3.0,6,3,2,0,17.0,1.687884109879915,2.0,1.0,148.51,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0.3752599044426663,2,15.0,1,3.3752599044426663,4,4,3,0,12.375259904442666,1.3752599044426663,2.0,1.6247400955573337,144.0150103961777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,3,20.0,1,3.0,4,5,4,0,18.0,1.0,2.0,3.0,167.33,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0.0,3,9.524159170726163,1,2.0,4,1,2,0,11.0,4.572477512178487,6.144955024356974,7.524159170726162,203.64311937804462,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0.0,1,14.0,0,2.1519522088692282,3,4,1,0,17.0,0.0,1.0,1.6960955822615438,124.18353146987138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1.9602161183069047,2,20.16003601971782,0,3.0,3,3,6,0,11.839963980282182,0.8399639802821826,1.8399639802821826,1.6401440788712698,182.19069662340988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.0,1,7.665360938694087,0,2.1673195306529567,3,4,7,1,13.832680469347043,0.1673195306529568,1.3346390613059136,2.836597653264784,120.71113598333613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.0,1,7.988968385737534,0,2.011031614262466,3,4,4,0,11.011031614262466,1.0,1.0110316142624658,3.9669051572126026,148.54602861886553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1,9.250454515531112,0,2.0,3,2,2,0,12.751363546593335,5.499090968937777,6.499090968937777,6.7495454844688885,139.85571375396273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1,9.0,0,2.7586763901110047,3,4,2,0,11.241323609888996,8.276029170333015,8.51735278022201,7.0,135.256141768783,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0,3,14.0,0,2.0,3,1,2,1,14.0,0.32162117714485816,1.0,2.0,123.22999999999999,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1.0,1,13.02505863156581,0,3.2437353421085473,4,3,4,1,13.512529315782905,6.218676710542737,8.487470684217095,8.0,158.41193618078975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,2,29.316059257006582,1,3.158029628503291,6,2,3,0,12.474088885509873,1.1580296285032912,2.0,1.0,139.85941052344063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1,8.0,1,2.5296809458982144,3,1,6,1,13.0,1.5296809458982144,2.0,2.0,136.00657684041738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11.493849359534659,2,33.9958995730231,0,3.497949786511553,2,3,5,0,16.481548078603975,0.49794978651155286,1.497949786511553,3.497949786511553,165.89706567379972,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0.37414217073417144,3,31.50114377235444,0,2.1247140569113903,4,4,5,0,14.62585782926583,1.0,1.0,0.8752859430886095,166.56590358016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.0,1,12.385375883047361,0,3.0,4,3,2,0,17.614624116952637,1.3853758830473617,2.0,2.2292482339052766,148.94638312303636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,2,15.0,0,3.0,3,3,2,0,14.286730359823569,2.0,2.0,2.0,127.48419426761586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
9.0,3,8.658800671558176,0,2.0,3,2,2,0,13.219600223852726,0.0,1.0,1.560799552294549,120.53223209401814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,2,16.0,0,3.0,4,5,9,0,23.78279090230879,1.2172090976912107,2.0,4.21720909769121,160.7924681446913,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,3,19.0,0,2.0,3,3,4,1,11.0,0.2756457983184708,2.0,2.0,198.54,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2.652168018001969,1,8.0,0,3.0,4,1,6,0,13.336957995499509,0.0,1.0,0.0,127.80358705968496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0,3,32.00187988352491,1,2.9981201164750892,3,1,2,1,11.013159184674375,0.005639650574731925,1.0112793011494638,7.998120116475089,156.1736845717088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
